date,link,summary,summary_polarity,title,title_polarity
2012-01-19 03:00:00,https://www.bloomberg.com/news/articles/2012-01-19/tenaris-raises-offer-to-delist-brazil-s-confab-to-791-million," market closed. The offer is 13 percent higher than the 5.20 reais per share Tenaris proposed on Aug. 29. On Nov. 3, Tenaris said it had withdrawn its offer for Confab shares and there would be no second... ",0.05, Tenaris Raises Offer to Delist Brazil’s Confab to $791 Million ,0.0
2012-01-19 12:26:36,https://www.bloomberg.com/news/articles/2012-01-19/bovespa-index-gains-as-signs-of-more-rate-cuts-bolster-b2w, companies linked to domestic demand. Steel-tube maker Confab Industrial SA may move after its parent Tenaris SA raised an offer to buy all the shares it doesn’t own and delist from the Sao Paulo exchange... ,0.3, Bovespa Futures Gain as Central Bank Signals Further Rate Cuts ,0.0
2012-01-19 15:20:01,https://www.bloomberg.com/news/articles/2012-01-19/confab-jumps-as-tenaris-raises-minority-holders-offer-13-sao-paulo-mover," reais per share Tenaris proposed on Aug. 29. On Nov. 3, Tenaris withdrew that offer after shareholders requested “substantially” more and said there would be no second valuation. Tenaris is seeking... ",0.25, Confab Jumps as Tenaris Raises Offer 13%: Sao Paulo Mover ,0.0
2012-01-19 18:50:50,https://www.bloomberg.com/news/articles/2012-01-19/argentine-stocks-grupo-financiero-galicia-siderar-tenaris," 2013, according to a statement posted today on the website of the Buenos Aires stock exchange. Tenaris SA (TS AF) gained 0.9 percent to 94.6 pesos, its fourth day of gains. The world’s largest producer... ",0.0," Argentine Stocks: Grupo Financiero Galicia, Siderar, Tenaris ",0.0
2012-01-24 12:43:10,https://www.bloomberg.com/news/articles/2012-01-24/ternium-upgraded-to-buy-at-goldman-on-steel-outlook-usiminas, depositary receipts declined 45 percent in the past 12 months to $22.64. The premium Ternium and Tenaris SA paid for their 5.03 billion-real ($2.9 billion) acquisition of a 27.7 percent voting stake... ,-0.25," Ternium Upgraded to ‘Buy’ at Goldman on Steel Outlook, Usiminas ",0.0
2012-02-02 18:38:08,https://www.bloomberg.com/news/articles/2012-02-02/argentine-stocks-rigolleau-petrobras-argentina-tenaris," Brazil’s state-controlled oil company Petroleo Brasileiro SA, dropped 1.3 percent to 7.40 pesos. Tenaris SA (TS AF), the world’s largest producer of steel tubes used in the petroleum industry, declined... ",0.0," Argentine Stocks: Rigolleau, Petrobras Argentina, Tenaris ",0.0
2012-02-09 21:07:36,https://www.bloomberg.com/news/articles/2012-02-09/argentine-stocks-aluar-aluminio-declines-tenaris-advances," are as of the close of trading in Buenos Aires. The Merval Index rose 1.1 percent to 2,749.00. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, rose... ",0.4333," Argentine Stocks: Aluar Aluminio, Petrolera del Conosur, Tenaris ",0.0
2012-02-10 03:00:01,https://www.bloomberg.com/news/articles/2012-02-10/argentina-daybook-statistics-agency-releases-january-s-cpi," report this afternoon. EQUITIES: * The Merval Index rose 1 percent to 2,749 yesterday, led by Tenaris SA, which rose 2.7 percent 94.4 pesos. MARKETS: * The peso was little changed yesterday at 4... ",0.3375, ARGENTINA DAYBOOK: Statistics Agency Releases January’s CPI ,0.0
2012-02-22 17:56:54,https://www.bloomberg.com/news/articles/2012-02-22/argentine-stocks-siderar-saic-declines-tenaris-advances," Reos, an analyst at Allaria Ledesma & Cia. brokerage in Buenos Aires, said by telephone today. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, rose... ",0.35," Argentine Stocks: Siderar SAIC Declines, Tenaris Advances ",0.0
2012-02-23 02:00:00,https://www.bloomberg.com/news/articles/2012-02-23/techint-said-to-seek-1-05-billion-loan-for-usiminas-acquisition," to two people familiar with the talks. Confab, a Brazilian maker of steel tubes controlled by Tenaris SA, a subsidiary of Techint, hired HSBC Holdings Plc as the lead bank in a five-year $350 million... ",0.375, Techint Said to Seek $1.05 Billion Loan for Usiminas Acquisition ,0.0
2012-02-23 20:05:03,https://www.bloomberg.com/news/articles/2012-02-23/tenaris-profit-jumps-as-oil-drilling-boosts-demand-for-pipes-2-," Tenaris SA, the world’s largest maker of seamless steel pipes, said fourth-quarter profit rose 25 percent, beating analyst estimates, on increased demand from oil and natural-gas explorers and... ",0.35, Tenaris Net Jumps as Oil Drilling Boosts Demand for Pipes ,0.0
2012-02-23 21:06:11,https://www.bloomberg.com/news/articles/2012-02-23/argentine-stock-movers-ypf-and-tenaris-shares-decline," YPF dividend payments last year, walked out in protest after the politicians were kept out. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, fell... ",0.05, Argentine Stocks: YPF Gains; Tenaris Declines ,0.0
2012-03-01 20:38:26,https://www.bloomberg.com/news/articles/2012-03-01/argentine-stock-movers-tenaris-sa-and-ypf-sa-are-active," address a potential nationalization in a speech today to Congress, as local media had speculated. Tenaris SA (TS AF) advanced 5.4 percent to 98.9 pesos, the biggest increase since Jan. 3. The world’s... ",0.1333, Argentine Stocks: Tenaris SA and YPF SA Were Active ,-0.1333
2012-03-06 20:52:30,https://www.bloomberg.com/news/articles/2012-03-06/argentine-stocks-petrobras-argentina-tenaris-and-polledo," agreement in a statement posted yesterday on the website of the Buenos Aires stock exchange. Tenaris SA (TS AR) retreated for a second day, dropping 4.4 percent to 93.05 pesos. The world’s largest... ",0.0," Argentine Stocks: Petrobras Argentina, Tenaris and Polledo ",0.0
2012-03-08 20:37:55,https://www.bloomberg.com/news/articles/2012-03-08/argentine-stocks-autopistas-del-sol-molinos-rio-de-la-plata, website of the Buenos Aires exchange. This compares to a profit of 376 million pesos in 2010. Tenaris SA (TS AF) rose 4.4 percent to 99 pesos. The world’s largest producer of seamless steel tubes... ,0.35," Argentine Stocks: Molinos Rio de la Plata, Tenaris and YPF ",0.0
2012-03-08 23:50:48,https://www.bloomberg.com/news/articles/2012-03-08/emerging-market-stocks-advance-most-in-a-week-as-suppliers-to-apple-climb," in six days. Brazilian iron-ore producer MMX Mineracao & Metalicos SA jumped 6.1 percent, and Tenaris SA, the world’s largest producer of seamless steel tubes used in the oil industry, gained 4.4... ",0.1, Emerging-Market Stocks Climb as Greece Nears Debt Deal ,0.0
2012-03-09 21:03:58,https://www.bloomberg.com/news/articles/2012-03-09/argentine-stocks-longvie-tenaris-ypf-sa-are-active," million) in 2011, a 68 percent increase from the 13.8 million-peso profit reported in 2010. Tenaris SA (TS AF) advanced 0.5 percent to 99.5 pesos, its third day of gains. The world’s largest producer... ",0.2," Argentine Stocks: Longvie, Tenaris and YPF SA Were Active ",-0.1333
2012-03-14 20:31:16,https://www.bloomberg.com/news/articles/2012-03-14/argentine-stock-movers-siderar-and-tenaris-were-active," share prices are as of the close in Buenos Aires. The Merval Index fell 0.1 percent to 2,709.6. Tenaris SA (TS AF) dropped 1.5 percent to 100.5 pesos, the biggest decline in a week. The world’s largest... ",0.0, Argentine Stock Movers: Siderar and Tenaris Were Active ,-0.1333
2012-03-16 20:26:17,https://www.bloomberg.com/news/articles/2012-03-16/argentine-stocks-banco-macro-tenaris-and-ypf-are-active," fourth day of gains. Argentina’s largest lender by market share rose in line with global stocks. Tenaris SA (TS AF) increased 2.8 percent to 104.4 pesos, its highest price since June 3. The world’s... ",0.2," Argentine Stocks: Banco Macro, Tenaris and YPF Were Active ",-0.1333
2012-03-20 15:24:36,https://www.bloomberg.com/news/articles/2012-03-20/argentine-stocks-banco-macro-tenaris-and-ypf-are-active," charter, Alberto Tarsia, a trader at Debursa Soc. de Bolsa SA, said in a phone interview today. Tenaris SA (TS AF) dropped 3.3 percent to 101.5 pesos, the steepest fall in two weeks. The world’s largest... ",0.0," Argentine Stocks: Banco Macro, Tenaris and YPF Are Active ",-0.1333
2012-03-22 20:28:24,https://www.bloomberg.com/news/articles/2012-03-22/argentine-stocks-grupo-financiero-galicia-tenaris-and-ypf," after manufacturing contracted in Europe and China, undermining confidence in the world economy. Tenaris SA (TS AF) dropped 2.4 percent to 97.85 pesos, its third day of losses. The world’s largest producer... ",0.0," Argentine Stocks: Grupo Financiero Galicia, Tenaris and YPF ",0.0
2012-03-28 21:34:37,https://www.bloomberg.com/news/articles/2012-03-28/argentine-stocks-aluar-aluminio-banco-patagonia-and-tenaris," value, it said in a statement posted yesterday on the website of the Buenos Aires exchange. Tenaris SA (TS AF) fell 0.6 percent to 101.9 pesos. The world’s largest producer of seamless steel tubes... ",0.1, Argentine Stock Movers: Banco Patagonia and Tenaris Were Active ,-0.1333
2012-04-04 20:51:39,https://www.bloomberg.com/news/articles/2012-04-04/argentine-stocks-banco-macro-petrobras-argentina-and-tenaris," concession from Petroleo Brasileiro SA, which has a controlling stake in Petrobras Argentina. Tenaris SA (TS AF) slid 1.5 percent to 98.50 pesos. The world’s largest producer of seamless steel tubes... ",0.1," Argentine Stocks: Banco Macro, Petrobras Argentina and Tenaris ",0.0
2012-04-10 21:31:45,https://www.bloomberg.com/news/articles/2012-04-10/argentine-stock-movers-boldt-tenaris-and-ypf-are-active," at Boldt’s communications department did not immediately return a phone call seeking comment. Tenaris SA (TS AF) dropped 3.6 percent to 95 pesos, its lowest price in five weeks. The world’s largest... ",0.0," Argentine Stock Movers: Boldt, Tenaris And YPF Were Active ",-0.1333
2012-04-12 03:00:00,https://www.bloomberg.com/news/articles/2012-04-11/csn-rights-over-usiminas-stake-suspended-by-brazil-s-cade-1-," control structure were thwarted last year when the Techint Group, through its Ternium SA and Tenaris SA units, agreed to pay 5.03 billion reais for a 27.7 percent voting stake in Usiminas, joining... ",0.0, CSN Voting Rights in Usiminas Blocked by Brazilian Regulator ,0.0
2012-04-13 20:45:20,https://www.bloomberg.com/news/articles/2012-04-13/argentine-stock-movers-ypf-sa-and-tenaris-sa-are-active, Kirchner’s steps to nationalize the company may rupture relations between the two countries. Tenaris SA (TS AF) tumbled 3.3 percent to 95.2 pesos. The world’s largest producer of seamless steel... ,0.1, Argentine Stock Movers: YPF SA and Tenaris SA Are Active ,-0.1333
2012-04-17 18:20:52,https://www.bloomberg.com/news/articles/2012-04-17/argentine-stock-movers-ypf-edenor-and-tenaris-are-active," kinds of stocks,” Alberto Tarsia, a trader at Debursa Soc. de Bolsa, said in a phone interview. Tenaris SA (TS AF) rose 3.8 percent to 99.6 pesos, the biggest gain in five weeks. The world’s largest... ",0.6," Argentine Stock Movers: YPF, Edenor and Tenaris Are Active ",-0.1333
2012-04-23 18:24:30,https://www.bloomberg.com/news/articles/2012-04-23/argentine-stocks-edenor-tenaris-sa-ypf-sa-are-active," Chialva, a partner at Buenos Aires-based asset manager Delphos Investment, in a phone interview. Tenaris SA (TS AF) fell 1.3 percent to 96.20 pesos in its third straight day of losses. The world’s largest... ",0.1," Argentine Stocks: Edenor, Tenaris SA, YPF SA Are Active ",-0.1333
2012-04-23 23:03:45,https://www.bloomberg.com/news/articles/2012-04-23/usiminas-posts-quarterly-loss-on-higher-financial-costs-1-," slumped to 4 percent last year from 16 percent in 2010. Techint, through its Ternium SA and Tenaris SA units, on Nov. 27 agreed to pay 5.03 billion reais for a 27.7 percent voting stake in Usiminas... ",0.0, Usiminas Posts Quarterly Loss on Higher Financial Costs ,0.125
2012-04-24 03:01:00,https://www.bloomberg.com/news/articles/2012-04-24/usiminas-quarterly-loss-more-than-doubles-on-weaker-real-sales," slumped to 4 percent last year from 16 percent in 2010. Techint, through its Ternium SA and Tenaris SA units, on Nov. 27 agreed to pay 5.03 billion reais for a 27.7 percent voting stake in Usiminas... ",0.0," Usiminas Quarterly Loss More Than Doubles on Weaker Real, Sales ",0.35
2012-04-25 20:52:26,https://www.bloomberg.com/news/articles/2012-04-25/argentine-stocks-aluar-aluminio-petrobras-argentina-tenaris," the Neuquen province, Chief Executive Officer Maria das Gracas Foster said today in Brasilia. Tenaris SA (TS AF) advanced 1.9 percent to 99.50 pesos, its second day of gains. The world’s largest... ",0.2," Argentine Stocks: Aluar Aluminio, Petrobras Argentina, Tenaris ",0.0
2012-04-26 12:31:47,https://www.bloomberg.com/news/articles/2012-04-26/tenaris-earnings-beat-estimates-on-north-american-sales-1-," Tenaris SA, the world’s largest maker of seamless steel pipes, said first-quarter profit rose 39 percent, beating analyst estimates, on rising demand in North America. Net income was $443.8 million... ",0.2333, Tenaris Earnings Beat Estimates on North American Sales ,0.0
2012-06-01 08:24:24,https://www.bloomberg.com/news/articles/2012-06-01/european-stock-futures-climb-on-china-stimulus-prospects," downgraded its recommendation on the stock to neutral, the equivalent of hold, from overweight. Tenaris SA, the world’s largest maker of seamless steel pipes, slid 4.7 percent to 12.27 euros, its lowest... ",0.1, European Stocks Decline as China’s Manufacturing Slows ,0.0
2012-06-06 21:46:20,https://www.bloomberg.com/news/articles/2012-06-06/argentine-stock-movers-galicia-tenaris-and-ypf-are-active," exporter Emulgrain SA, it said in a statement posted on the website of the Buenos Aires exchange. Tenaris SA (TS AF) advanced 2.9 percent to 97.8 pesos, ending a five-day losing streak. The world’s largest... ",0.4," Argentine Stocks: Galicia, Molinos, Tenaris and YPF Were Active ",-0.1333
2012-06-07 21:15:34,https://www.bloomberg.com/news/articles/2012-06-07/argentine-stock-movers-banco-macro-and-tenaris-are-active," Olguin, chief economist at Buenos Aires-based brokerage Grupo SBS, said in a phone interview. Tenaris SA (TS AF), the world’s largest producer of seamless steel tubes used in the oil industry, increased... ",0.1," Argentine Stocks: Banco Macro, Tenaris and TGN Were Active ",-0.1333
2012-06-11 03:00:01,https://www.bloomberg.com/news/articles/2012-06-11/billionaire-roccas-lose-76-after-usiminas-bet-corporate-brazil," telephone interview. “I don’t see any clear recovery this year.” Techint, through its Ternium SA and Tenaris SA units, bought the stake to gain greater access to the Brazilian market for flat steel used... ",0.1917, Billionaire Roccas Lose 76% After Usiminas Bet: Corporate Brazil ,0.0
2012-06-12 21:09:57,https://www.bloomberg.com/news/articles/2012-06-12/argentine-stock-movers-galicia-tenaris-and-ypf-are-active," analyst at Buenos Aires-based brokerage firm Bull Market Brokers, said in a phone interview today. Tenaris SA (TS AF) increased 2 percent to 104.1 pesos. The world’s largest producer of seamless steel... ",-0.05," Argentine Stocks: Banco Frances, Tenaris and YPF Were Active ",-0.1333
2012-06-13 18:43:38,https://www.bloomberg.com/news/articles/2012-06-13/argentine-stocks-banco-hipotecario-holcim-argentina-tenaris," producer, advanced 7.9 percent to 3.40 pesos, its biggest increase in more than three months. Tenaris SA (TS AF) fell 1.4 percent to 102.60 pesos. The world’s largest producer of seamless steel tubes... ",0.3333," Argentine Stocks: Banco Hipotecario, Holcim Argentina, Tenaris ",0.0
2012-06-19 16:35:53,https://www.bloomberg.com/news/articles/2012-06-19/argentine-stocks-metrogas-siderar-and-tenaris-are-active," Maresco, a trader at Buenos Aires-based brokerage Nacion Bursatil, said in a phone interview. Tenaris SA (TS AF) advanced 5.5 percent to 114.50 pesos, poised for its highest closing price in almost... ",0.4," Argentine Stocks: Metrogas, Siderar and Tenaris Are Active ",-0.1333
2012-06-21 21:24:21,https://www.bloomberg.com/news/articles/2012-06-21/argentine-stocks-petrobras-argentina-tenaris-tgn-are-active," fuel shortages today. The strike was lifted after drivers secured a 25.5 percent wage increase. Tenaris SA (TS AF) fell 2.8 percent to 111.80 pesos, the most in three weeks. The world’s largest producer... ",0.5," Argentine Stocks: Petrobras Argentina, Tenaris, TGN Were Active ",-0.1333
2012-06-25 21:41:02,https://www.bloomberg.com/news/articles/2012-06-25/argentine-stocks-petrobras-telecom-and-tenaris-are-active,  An official from Telecom’s communications department didn’t answer a call seeking comment. Tenaris SA (TS AF) lost 2.2 percent to 107.05 pesos. The world’s largest producer of seamless steel tubes... ,0.1," Argentine Stocks: Petrobras, Telecom and Tenaris Were Active ",-0.1333
2012-06-27 21:15:16,https://www.bloomberg.com/news/articles/2012-06-27/argentine-stocks-molinos-rio-de-la-plata-and-tenaris-are-active, announced June 25 the acquisition of snack company Emprendimientos Joralfa SA for $15.2 million. Tenaris SA (TS AF) increased 0.8 percent to 107.7 pesos and was the most active stock today by value... ,0.1833," Argentine Stocks: Molinos Rio de La Plata, Tenaris Were Active ",-0.1333
2012-06-29 20:58:52,https://www.bloomberg.com/news/articles/2012-06-29/argentine-stocks-banco-frances-tenaris-and-ypf-are-active," Banco Bilbao Vizcaya advanced after European leaders relaxed terms on loans to Spanish banks. Tenaris SA (TS AF) increased 5.1 percent to 113.5 pesos, its third day of gains. The world’s largest... ",0.1," Argentine Stocks: Banco Frances, Tenaris and YPF Were Active ",-0.1333
2012-07-03 21:12:37,https://www.bloomberg.com/news/articles/2012-07-03/argentine-stocks-banco-macro-metrogas-and-tenaris-are-active," An investor relations official at Metrogas didn’t return a phone call today seeking comment. Tenaris SA (TS AF) gained 2.1 percent to 118 pesos, the fifth straight daily advance. The world’s largest... ",0.1," Argentine Stocks: Banco Macro, Metrogas and Tenaris Were Active ",-0.1333
2012-07-04 20:59:45,https://www.bloomberg.com/news/articles/2012-07-04/argentine-stock-movers-tenaris-sa-and-ypf-sa-are-active," in an e-mailed response to questions, confirming an earlier report from newspaper La Nacion. Tenaris SA (TS AF) fell 0.8 percent to 117 pesos. The world’s largest producer of seamless steel tubes... ",0.05," Argentine Stock Movers: Hipotecario, Tenaris and YPF Were Active ",-0.1333
2012-07-06 21:35:27,https://www.bloomberg.com/news/articles/2012-07-06/argentine-stocks-cresud-banco-macro-and-tenaris-are-active," local unit of Spain’s Banco Bilbao Vizcaya Argentaria SA, dropped 0.7 percent to 7.50 pesos. Tenaris SA (TS AF) fell 1 percent to 115.2 pesos, its third day of losses. The world’s largest producer... ",0.0," Argentine Stocks: Banco Frances, Banco Macro and Tenaris ",0.0
2012-07-20 20:38:32,https://www.bloomberg.com/news/articles/2012-07-20/argentine-stocks-santander-rio-tenaris-and-ypf-are-active, the economy and the region of Valencia prepared to seek a rescue from the central government. Tenaris SA (TS AF) fell 1.6 percent to 125.90 pesos. The world’s largest producer of seamless steel tubes... ,0.05," Argentine Stocks: Santander Rio, Tenaris and YPF Were Active ",-0.1333
2012-07-30 20:59:06,https://www.bloomberg.com/news/articles/2012-07-30/usiminas-jumps-as-goldman-sachs-says-buy-the-stock-rio-mover," “Risk/reward has become compelling for Usiminas shares.” Techint, through its Ternium SA and Tenaris SA units, on Nov. 27 agreed to pay 5.03 billion reais for a 27.7 percent voting stake in Usiminas... ",0.3, Usiminas Jumps as Goldman Sachs Says Buy the Stock: Rio Mover ,0.0
2012-08-01 03:00:01,https://www.bloomberg.com/news/articles/2012-08-01/argentina-daybook-chavez-fernandez-sign-pdvsa-ypf-agreement," after releasing late yesterday second-quarter 2012 profit that missed analysts’ expectations. * Tenaris SA, the world’s largest maker of seamless steel pipes, is expected to release second-quarter... ",-0.1," ARGENTINA DAYBOOK: Chavez, Fernandez Sign PDVSA-YPF Agreement ",0.0
2012-08-01 15:40:35,https://www.bloomberg.com/news/articles/2012-07-31/ternium-quarterly-profit-misses-expectations-on-prices-1-," contributed a loss of $6.7 million in the quarter. The Techint Group, through its Ternium SA and Tenaris SA units, on Nov. 27 agreed to pay 5.03 billion reais ($2.46 billion) for a 27.7 percent voting... ",0.0, Ternium Sees Lower Operating Profit as Expectations Missed ,0.0
2012-08-02 03:00:01,https://www.bloomberg.com/news/articles/2012-08-02/argentina-daybook-heading-to-record-low-wheat-planting-boden," billion in bonds known as the Boden 2012, Economy Minister Hernan Lorenzino said yesterday. * Tenaris SA, the world’s largest maker of seamless steel pipes, will hold an earnings conference call... ",0.1," ARGENTINA DAYBOOK: Heading to Record-Low Wheat Planting, Boden ",0.0
2012-09-04 23:14:47,https://www.bloomberg.com/news/articles/2012-09-04/aberdeen-s-kaloo-tops-emerging-markets-riskless-return," Islands, which both returned more than 10 percent in the past 12 months, the data show.  Tenaris StakeTenaris, the world’s largest maker of seamless pipes, has jumped 31 percent in the past year. ... ",0.025, Aberdeen’s Kaloo Tops Emerging Markets: Riskless Return ,0.0
2012-09-12 20:52:54,https://www.bloomberg.com/news/articles/2012-09-12/shawcor-bid-seen-at-highest-value-on-gas-demand-real-m-a," multiple. Royal Bank of Canada says the C$2.95 billion ($3.03 billion) company may appeal to Tenaris SA or Vallourec SA, while shareholder Bluewater Investment Management Inc. said its rising free... ",0.2, ShawCor Bid Seen at Highest Value on Gas Demand: Real M&A ,0.2
2012-10-15 03:00:01,https://www.bloomberg.com/news/articles/2012-10-15/batista-40-billion-port-wavers-on-deal-delays-corporate-brazil," materials into steel, cars and electronics that would then be shipped through the port. Ternium and Tenaris SA, both controlled by the Rocca family’s Techint Group, last year agreed to pay about 5 billion... ",0.0, Batista $40 Billion Port Wavers on Deal Delays: Corporate Brazil ,0.0
2012-11-26 02:00:01,https://www.bloomberg.com/news/articles/2012-11-26/goldman-recommending-usiminas-on-rocca-cuts," the 11 ratio for the benchmark Bovespa index, data compiled by Bloomberg show. Ternium SA and Tenaris SA, both controlled by the Rocca family’s Techint Group, last year agreed to pay about 5 billion... ",0.0, Goldman Recommending Usiminas on Rocca Cuts ,0.0
2012-11-28 07:15:03,https://www.bloomberg.com/news/articles/2012-11-28/tenarist-to-invest-about-90-million-in-romania-zf-says," Tenaris SA, the world’s largest maker of seamless pipes, plans to invest about $90 million in Romania next year, Ziarul Financiar reported, citing Gabriel Podskubka, who heads the company’s eastern... ",0.05," Tenarist to Invest About $90 Million in Romania, ZF Says ",0.0
2012-12-14 18:51:17,https://www.bloomberg.com/news/articles/2012-12-14/petrobras-argentina-gains-on-speculation-of-ypf-bid," spokeswoman in Milan, didn’t respond to telephone calls and an e-mail seeking comment. Techint’s Tenaris SA unit declined to comment in an e-mailed response. “Bridas is unaware of an ongoing sale,”... ",0.0, Petrobras Argentina Gains on Speculation of YPF Bid ,0.0
2013-01-18 18:25:23,https://www.bloomberg.com/news/articles/2013-01-18/world-bank-court-rules-for-venezuela-in-mining-case-correct-," Reserve Inc., Tidewater Inc., Williams Cos. Inc., Koch Industries Inc., Owens-Illinois Inc., Tenaris SA and Rusoro Mining Ltd. ConocoPhillips and Exxon Mobil have won mixed rulings from arbitration... ",0.0, World Bank Court Rules for Venezuela in Gold Mining Case ,0.0
2013-02-05 20:27:40,https://www.bloomberg.com/news/articles/2013-02-05/techint-says-csn-sues-for-2-65-billion-over-usiminas, stake in Usinas Siderurgicas de Minas Gerais SA. The suit alleges that Techint’s Ternium SA and Tenaris SA subsidiaries were required under Brazilian law to offer minority shareholders like CSN 80... ,0.0, Techint Says CSN Sues for $2.65 Billion Over Usiminas ,0.0
2013-02-15 20:15:40,https://www.bloomberg.com/news/articles/2013-02-15/tenaris-to-build-1-5-billion-texas-steel-pipe-mill," Tenaris SA, a producer of steel pipes for the oil and natural gas industry, will build its first U.S. seamless-pipe mill in Texas at an estimated cost of $1.5 billion. The plant in Bay City will... ",0.175, Tenaris to Build $1.5 Billion Texas Steel Pipe Mill ,0.0
2013-02-20 18:00:01,https://www.bloomberg.com/news/articles/2013-02-20/ternium-posts-unexpected-loss-on-usiminas-s-slowing-brazil-sales," controlling group after acquiring a 27.7 percent voting stake through Ternium and steel-pipe maker Tenaris SA. Brazil still offers “great opportunities” for Usiminas, Chief Executive Officer Daniel Novegil... ",0.45, Ternium Posts Unexpected Loss on Usiminas’s Brazil Sales ,0.1
2013-02-22 17:06:22,https://www.bloomberg.com/news/articles/2013-02-22/european-stock-index-futures-climb-air-france-may-move," while proposing a dividend of 1.28 euros per ordinary share and 1.30 euros per preferred share. Tenaris SA, a producer of steel pipes for the oil and natural gas industry, jumped 3.8 percent to 15... ",-0.075, European Stocks Rise Most in Seven Weeks on German Data ,0.1667
2013-04-30 04:00:01,https://www.bloomberg.com/news/articles/2013-04-30/billionaire-dodge-argentina-taxes-sending-cash-to-holland, still relies on Argentina for much of its output and revenue. The conglomerate’s publicly traded Tenaris SA is the world’s largest manufacturer of seamless steel tubes for the oil industry and generates... ,0.1, Billionaire Dodges Argentina Tax Sending Cash to Holland ,0.0
2013-05-06 02:12:57,https://www.bloomberg.com/news/articles/2013-05-06/messi-s-black-market-rate-seen-in-peso-dumping-argentina-credit," index that calculates the difference in price of Argentina’s eight-most traded stocks, including Tenaris SA and YPF SA and their American depositary receipts in the U.S. The parallel rates will keep... ",0.0, Messi’s Black-Market Rate Seen in Peso Dumping: Argentina Credit ,0.0
2013-07-02 22:10:46,https://www.bloomberg.com/news/articles/2013-07-02/steelmakers-file-u-s-trade-case-seeking-duties-on-oil-pipes," the Philippines, Saudi Arabia, Taiwan, Thailand, Turkey, Ukraine and Vietnam. U.S. Steel and Tenaris SA rose in New York. Producers including U.S. Steel won U.S. duties averaging 86 percent on Chinese... ",0.2455, Steelmakers File U.S. Trade Case Seeking Duties on Oil Pipes ,0.0
2013-08-19 18:55:21,https://www.bloomberg.com/news/articles/2013-08-19/rocca-s-techint-plans-1-billion-mexico-power-plant-amid-reform," Tecpetrol and 22 percent by Tenaris. The project seeks to take advantage of Mexico’s efforts to open up its energy sector, Rocca, who serves as chairman at Ternium and Tenaris, said in the statement... ",0.0, Rocca’s Techint Plans $1 Billion Mexico Power Plant Amid Reform ,0.0
2013-08-21 19:34:49,https://www.bloomberg.com/news/articles/2013-08-21/argentine-billionaire-rocca-goes-to-chubut-to-sign-shale-deal," and cost the country $10 billion in 2012. The agreement between Tecpetrol SA, a subsidiary of Tenaris SA, and the provincial government obliges Tecpetrol to drill conventional and shale wells in... ",-0.1429, Argentine Billionaire Rocca Goes to Chubut to Sign Shale Deal ,0.0
2013-09-27 16:02:36,https://www.bloomberg.com/news/articles/2013-09-27/europe-stock-index-futures-little-changed-before-data, yesterday that a weak Brazilian real and slowing of drilling in that country may hurt profit. Tenaris SA declined 3.5 percent to 17.23 euros. Bank of America Corp. cut its rating on the steel-pipe... ,-0.0875," European Stocks Fall on Italy Auction, U.S. Budget Woes ",0.0
2013-10-29 19:41:39,https://www.bloomberg.com/news/articles/2013-10-29/batista-collapse-leaves-unpaid-bills-with-loews-to-ensco," Batista’s holding company, and seamless steel pipe maker Tenaris SA are also among suppliers to OGX, according to data compiled by Bloomberg. Tenaris didn’t immediately respond to a request for comment... ",0.1, Batista Collapse Leaves Unpaid Bills With Loews to Ensco ,0.2
2014-02-19 16:52:34,https://www.bloomberg.com/news/articles/2014-02-19/europe-stock-index-futures-drop-before-u-s-housing-data," final 90 minutes of trading, as Tenaris SA and Vallourec SA slid after the U.S. failed to impose anti-dumping duties on South Korea in a preliminary decision. Tenaris and Vallourec, which make steel... ",-0.25," European Stocks Little Changed as Tenaris, Vallourec Drop ",-0.0938
2014-07-24 19:43:56,https://www.bloomberg.com/news/articles/2014-07-24/fed-u-s-gdp-jobs-data-bp-ubs-week-ahead-july-26-aug-2," -EARNINGS: Carlyle Group LP, MetLife Inc., Whole Foods Market Inc., WellPoint Inc., Embraer SA, Tenaris SA, Gerdau SA, Nintendo Co., Singapore Airlines Ltd., Holcim Ltd., Bayer AG, Barclays Plc, Total... ",0.1," Fed, U.S. GDP, Jobs Data, BP, UBS: Week Ahead July 26-Aug. 2 ",0.0
2014-07-27 22:24:19,https://www.bloomberg.com/news/articles/2014-07-27/fed-u-s-gdp-jobs-data-bp-ubs-week-ahead-july-28-aug-2," -EARNINGS: Carlyle Group LP, MetLife Inc., Whole Foods Market Inc., WellPoint Inc., Embraer SA, Tenaris SA, Gerdau SA, Nintendo Co., Singapore Airlines Ltd., Holcim Ltd., Bayer AG, Barclays Plc, Total... ",0.1," Fed, U.S. GDP, Jobs Data, BP, UBS: Week Ahead July 28-Aug. 2 ",0.0
2014-08-01 02:28:44,https://www.bloomberg.com/news/articles/2014-07-31/petrobras-cash-flow-woes-hit-tenaris-profit-ceo-says," on hand instead of buying new supplies, Tenaris Chief Executive Officer Paolo Rocca said on a conference call today with investors and analysts. Tenaris is supplying pipes to transport natural... ",0.1182," Petrobras Cash Flow Woes Hit Tenaris Profit, CEO Says ",0.0
